fluid_id,height_cm,time_min,concentration,ROA,adensante,dens_susp,dens_solids,teor_solids,dp_medio,m,n
8,18.0,7.0,0.1829397154071325,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,8.0,0.19097844264917418,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,9.0,0.19067230409149447,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,11.0,0.1952963734998268,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,12.0,0.19705287767500554,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,13.0,0.19770068922133252,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,14.0,0.19903899336588102,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,15.0,0.2016784544239512,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,18.0,0.20267096948198912,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,19.0,0.20627853353865463,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,20.0,0.20598034545758806,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,21.0,0.2089085625114364,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,22.0,0.2083040079844525,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,25.0,0.21300717913041475,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,26.0,0.21176943206866272,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,27.0,0.21433322641831176,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,28.0,0.21619908174714317,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,32.0,0.2180403542118647,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,33.0,0.21956039965958332,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,34.0,0.21636122699897883,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,35.0,0.22099416296802596,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,36.0,0.21943330097386493,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,39.0,0.22282400815742723,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,40.0,0.2230452211994796,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,41.0,0.22383377840509674,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,42.0,0.22522491938663033,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,43.0,0.2240848603672696,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,46.0,0.22497286563986155,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,47.0,0.22238771447647923,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,48.0,0.22440820195530944,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,49.0,0.22626747493434693,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,18.0,50.0,0.22683900084105205,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,1.0,0.18550845356107548,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,2.0,0.19089993975445194,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,4.0,0.18830088442580992,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,5.0,0.18784476651980006,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,6.0,0.19188491048003406,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,7.0,0.1824298338617969,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,8.0,0.18993964036536312,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,9.0,0.19029737409466954,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,11.0,0.19388261663314565,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,12.0,0.19509693420540564,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,13.0,0.19618280043607952,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,14.0,0.19760779267618447,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,15.0,0.19901813151767223,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,18.0,0.20679280867395144,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,19.0,0.20430992991874544,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,20.0,0.2074599999498722,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,21.0,0.20677121607085233,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,22.0,0.2089910254262041,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,25.0,0.21020873460520909,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,26.0,0.2133761186167414,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,27.0,0.21360862917299206,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,28.0,0.21773903252194907,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,32.0,0.2195983282620774,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,33.0,0.2206261106979807,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,34.0,0.22007912193467874,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,35.0,0.221429189591722,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,36.0,0.22111416929945552,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,39.0,0.22536114605682908,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,40.0,0.2236173319427439,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,41.0,0.22517400476880514,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,42.0,0.22857386447938666,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,43.0,0.2279283620964968,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,46.0,0.22883419721209677,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,47.0,0.2165137065428021,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,48.0,0.22221495471551686,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,49.0,0.2188276902380983,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,20.0,50.0,0.2199914416697514,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,1.0,0.18660287798892602,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,2.0,0.18905143244860992,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,4.0,0.18277205237208316,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,5.0,0.1857499548363738,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,6.0,0.19012136219789463,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,7.0,0.1882557039804206,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,8.0,0.19582247180348733,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,9.0,0.196104093681947,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,11.0,0.19522761361546145,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,12.0,0.18197354433510723,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,13.0,0.04206816678490286,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,14.0,0.010624639968558428,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,15.0,0.0010950056022038582,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,18.0,0.0009509700560620221,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,19.0,0.001055817117410638,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,20.0,0.0013770737872827504,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,21.0,0.0012427193143383492,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,22.0,0.001335541465219424,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,25.0,0.001314496898607791,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,26.0,0.001061250669380747,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,27.0,0.00120399283681176,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,28.0,0.001184120589564759,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,32.0,0.001395901856848795,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,33.0,0.0011914153871291063,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,34.0,0.001136390743798332,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,35.0,0.0010748176961092204,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,36.0,0.0013378700514801937,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,39.0,0.0016162138544494706,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,40.0,0.0010774840356610387,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,41.0,0.0014544433412620246,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,42.0,0.0011413322765602436,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,43.0,0.0016314496501396818,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,46.0,0.001556575853316649,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,47.0,0.0014972539151872626,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,48.0,0.0015672537083681905,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,49.0,0.0018900972578910595,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
8,23.0,50.0,0.001597966179692453,0.0,1.0,1.75,3.9547,0.31,24.56,8.683,0.201
9,0.5,1.0,0.09278626896751607,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,2.0,0.09942963542146692,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,3.0,0.10712326999733306,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,4.0,0.10917280698357322,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,7.0,0.11489206064290745,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,8.0,0.11863181611579819,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,9.0,0.12099747656535832,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,10.0,0.1217970357279467,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,11.0,0.12189185941630411,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,14.0,0.12410464550521366,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,15.0,0.125593423934546,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,16.0,0.12604745883344132,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,17.0,0.1267397263571172,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,18.0,0.12597572627001138,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,21.0,0.12845883180850817,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,22.0,0.12898231627358733,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,23.0,0.1292107800231958,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,24.0,0.130252083346353,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,25.0,0.13020786937246354,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,28.0,0.1300423739115878,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,29.0,0.13009320101852853,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,30.0,0.13076307038023557,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,31.0,0.13074969161571656,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,32.0,0.13104286377721672,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,35.0,0.13137560712066498,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,36.0,0.13310768005974438,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,37.0,0.13275982345088141,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,38.0,0.13247464663951336,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,39.0,0.1328847146860045,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,42.0,0.1255988083993696,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,43.0,0.13159700796931592,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,44.0,0.13283563580127536,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,45.0,0.13389447324757994,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,49.0,0.13292374739850524,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,50.0,0.12497132345231539,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,51.0,0.1287294048124125,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,52.0,0.1315595430446503,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,53.0,0.13260296901567434,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,56.0,0.13433713309949843,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,57.0,0.1328992780040993,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,58.0,0.1337484441345673,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,59.0,0.133902819342631,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,60.0,0.13419176045962228,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,63.0,0.13472899049266499,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,64.0,0.1331477466116237,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,65.0,0.13407019935143308,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,66.0,0.13344568021873462,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,70.0,0.13456900111482617,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,71.0,0.1338967834841339,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,72.0,0.13469141168520074,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,73.0,0.13163735076204094,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,0.5,77.0,0.13092680872869664,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,1.0,0.09273670908007753,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,2.0,0.09369732972090034,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,3.0,0.09645637097787396,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,4.0,0.09945857443772606,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,7.0,0.1059248412787356,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,8.0,0.11070836333459388,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,9.0,0.11222832857996068,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,10.0,0.11331991010864999,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,11.0,0.11349804788032393,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,14.0,0.11598677503172611,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,15.0,0.11810264017248256,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,16.0,0.11962772374175756,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,17.0,0.11974292772162214,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,18.0,0.12103920743277378,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,21.0,0.12124912433945446,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,22.0,0.12210719642541175,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,23.0,0.12346361775885632,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,24.0,0.12363131986498854,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,25.0,0.1241214715909751,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,28.0,0.12410157949218398,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,29.0,0.1250406978834896,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,30.0,0.12606231061398565,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,31.0,0.12497784314123624,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,32.0,0.12598521942757737,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,35.0,0.1264044618639875,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,36.0,0.1277528481520851,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,37.0,0.12803504876296115,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,38.0,0.12800653553953645,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,39.0,0.12771421815715142,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,42.0,0.12066813434550594,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,43.0,0.12641552836367698,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,44.0,0.12794399121010794,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,45.0,0.12936544763164065,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,49.0,0.1262531397220168,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,50.0,0.11988469207692676,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,51.0,0.12341052140188631,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,52.0,0.1265819254661664,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,53.0,0.12756728329816108,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,56.0,0.1299006470662362,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,57.0,0.12873178483647632,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,58.0,0.13061677665710206,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,59.0,0.13059988238111894,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,60.0,0.1302270711316978,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,63.0,0.13060124178224816,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,64.0,0.12935027523364062,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,65.0,0.13009014948643507,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,66.0,0.13013830743702545,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,70.0,0.13045608435985825,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,71.0,0.12996112118697126,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,72.0,0.13040704784388493,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,73.0,0.12836816801353765,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,2.0,77.0,0.1278368049751937,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,1.0,0.0929625256789623,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,2.0,0.0924886731910151,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,3.0,0.09312455691213012,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,4.0,0.09372892198461659,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,7.0,0.0996449755470765,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,8.0,0.10262377976880266,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,9.0,0.1045322369882914,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,10.0,0.10559706365872361,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,11.0,0.1068051447424787,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,14.0,0.11058303542916857,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,15.0,0.11250710148934236,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,16.0,0.11341195423191829,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,17.0,0.1133271939373659,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,18.0,0.11442758597669105,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,21.0,0.11618534054869901,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,22.0,0.11693793848693362,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,23.0,0.11765829258869047,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,24.0,0.11790906376927851,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,25.0,0.11809877067332487,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,28.0,0.11879153942011973,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,29.0,0.12066096127494254,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,30.0,0.1205985270231819,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,31.0,0.12101191321747555,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,32.0,0.12111376025576646,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,35.0,0.12149837954538338,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,36.0,0.1234795200990617,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,37.0,0.12293799458934802,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,38.0,0.12272662771110172,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,39.0,0.12362573320100752,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,42.0,0.11708898958335029,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,43.0,0.12237251291357809,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,44.0,0.12476060389768552,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,45.0,0.12384083371591441,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,49.0,0.12364992902950812,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,50.0,0.11706929690182655,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,51.0,0.12140142818749584,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,52.0,0.12304983720268747,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,53.0,0.12382464939581996,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,56.0,0.12546366785919805,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,57.0,0.12555514418222666,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,58.0,0.12675446173487426,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,59.0,0.12698545867080777,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,60.0,0.12614383938351267,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,63.0,0.12694392614224487,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,64.0,0.12586705420452643,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,65.0,0.12662948481675518,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,66.0,0.12646435800027958,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,70.0,0.12627198479335636,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,71.0,0.12714371971252522,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,72.0,0.12732703005879378,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,73.0,0.12540137563077836,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,4.0,77.0,0.12495602694378538,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,8.0,1.0,0.09241145176135812,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,8.0,2.0,0.09283306011233057,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,8.0,3.0,0.09300486068073083,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,8.0,4.0,0.09324835099583356,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
9,8.0,7.0,0.0934095284164495,1.5,1.0,1.479,3.555,0.0928,23.94,2.476,0.472
